"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","tmsplitcheckcombined2.visib","wdsp","tmsplitcheckcombined2.Num_collision"
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,49.8,46.6,6.5,10.1,0.652173913043478
"409",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,43,31.2,7.3,14.3,0.528985507246377
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,39.1,25.5,10,13.2,0.405797101449275
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.2,39.9,9,7.9,0.572463768115942
"412",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,47.4,45.8,2,11.5,0.652173913043478
"413",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,47.8,36.9,6.9,21.6,0.746376811594203
"414",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,33.2,8.8,10,11.8,0.695652173913043
"415",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,22.9,0.1,9.9,17.8,0.594202898550725
"416",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,20.8,-1.7,10,19.8,0.536231884057971
"417",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,28.9,11.2,10,9.9,0.471014492753623
"418",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,36.7,27.5,9.2,10.7,0.666666666666667
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,45.9,42.6,5.5,15.3,0.565217391304348
"420",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,45.9,34.3,9.1,17.7,0.652173913043478
"421",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,35.5,26.4,5.8,12.1,0.449275362318841
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,22.5,7.2,9.4,19.3,0.63768115942029
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,20,2.6,10,16.1,0.594202898550725
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,21.9,6.4,10,10.9,0.652173913043478
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,29.8,20.7,7.5,23.3,0.72463768115942
"426",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,28.5,11.1,9.8,19.1,0.826086956521739
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,33,13.4,10,10.9,0.905797101449275
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,34.7,23.9,10,7.5,0.58695652173913
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,36,32.2,5.6,19.4,0.550724637681159
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,39.2,26.3,9.4,21.4,0.710144927536232
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,39.9,26.4,10,7.9,0.630434782608696
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,38.6,20.9,10,14.8,0.601449275362319
"433",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,26.4,1.5,10,17.1,0.514492753623188
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,35.3,21.9,9.9,9.6,0.840579710144927
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,42.9,36.8,8.2,13.1,0.601449275362319
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,37,30,9.5,9.8,0.521739130434783
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,42,38.3,6.4,12.3,0.630434782608696
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,40.7,38.5,5,8.7,0.579710144927536
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,41.9,37.1,8.3,14.4,0.579710144927536
"440",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,40,25.9,10,12.8,0.710144927536232
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,37.6,30.7,9.2,6.2,0.818840579710145
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39.8,36.9,3.3,24.2,0.579710144927536
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.7,33,9.3,14.7,0.543478260869565
"444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,43,31.7,10,6.9,0.644927536231884
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.9,38,6.3,16.3,0.58695652173913
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,42.6,38.4,7.8,14.1,0.5
"447",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,41.9,38.5,7.9,12.9,0.891304347826087
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,47.8,42.6,6.9,14.9,0.579710144927536
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43.9,30.6,9.8,16.5,0.659420289855073
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.3,30.9,10,10.5,0.623188405797101
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,46.9,39.6,10,10.2,0.623188405797101
"452",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.8,44,8.8,12.1,0.507246376811594
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.1,45.1,8.3,9.9,0.746376811594203
"454",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,49.8,38.5,9.5,8.2,0.739130434782609
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,47.5,34.1,10,5,0.492753623188406
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.8,38,9.7,9.2,0.630434782608696
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,51.9,46.9,5.3,15.7,0.391304347826087
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,56.4,48.3,8.7,12,0.58695652173913
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,47.8,39.2,10,12.1,0.615942028985507
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,41.7,32.2,10,10.5,0.63768115942029
"461",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,44.1,5.9,9.8,0.731884057971015
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.7,43.4,4.6,13.9,0.855072463768116
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.7,44.5,5.7,13.2,0.753623188405797
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.5,39.5,10,10.5,0.528985507246377
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,46.6,42.4,10,7.6,0.536231884057971
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.7,46.6,6.7,14.2,0.934782608695652
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,53.1,51.8,1.1,17.9,0.623188405797101
"468",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,52.9,50.7,3,5.3,0.717391304347826
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,53.1,51,3.3,8.2,0.898550724637681
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,54.2,51.6,2.7,11.6,0.666666666666667
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,53.4,40,9.8,12.6,0.478260869565217
"472",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,49.3,45.3,5,10.6,0.557971014492754
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,55.4,53.4,2.2,14.5,0.797101449275362
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,54.7,44.3,9.5,13,0.666666666666667
"475",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,51.5,34.8,10,10.6,0.652173913043478
"476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,49.4,44,7.6,14.9,0.905797101449275
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,55.1,54.1,2.6,13.5,0.652173913043478
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,52.5,48.9,7.1,10.6,0.434782608695652
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,50,41.3,10,15.6,0.550724637681159
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,48.3,34.9,10,6.2,0.72463768115942
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,48.7,38.4,9.9,4.5,0.702898550724638
"482",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,49.5,42,10,7.6,0.840579710144927
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,48.6,42.2,9.7,11.8,0.72463768115942
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,47.9,41.7,10,8.6,0.760869565217391
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,50.4,47.9,5.6,16.5,0.528985507246377
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,51.1,43.8,10,12.9,0.695652173913043
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.5,46.9,10,10.7,0.695652173913043
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,57.9,50.2,9.8,11.3,0.905797101449275
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,56.3,41.6,10,16,0.760869565217391
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,52.7,37.3,10,6.8,0.63768115942029
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,51.4,40.5,9.5,8.2,0.77536231884058
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,56.8,52.3,7.5,11.8,0.789855072463768
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,53.9,49.6,9,9.2,0.695652173913043
"494",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,53.8,51.1,5.6,11.6,0.768115942028985
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,55.4,52.9,6.2,12.9,0.572463768115942
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,57.5,48.6,10,7.2,0.463768115942029
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.8,46.1,9.4,6.1,0.398550724637681
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,53.5,49.6,8.1,7.9,0.695652173913043
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,55.4,53.1,3.6,7.8,0.746376811594203
"500",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,55.7,53.8,3,7.7,0.710144927536232
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,58.2,48.2,8.3,8.2,0.659420289855073
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,56.9,47.9,10,8.2,0.536231884057971
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,58,49.8,10,7.3,0.536231884057971
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,56.6,54.5,7,8.4,0.623188405797101
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,52.4,50.5,5.1,15.2,0.789855072463768
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,54.5,47.5,8.4,12.8,0.760869565217391
"507",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,52.7,45.2,9.2,5.5,0.695652173913043
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,57.6,52.7,9.1,13.2,0.840579710144927
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,60.4,54.5,9.3,9.1,0.673913043478261
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,61.5,55.8,9.3,11.3,0.702898550724638
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,66,58.9,8,11.4,0.666666666666667
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.3,59.8,7.6,10.6,0.963768115942029
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.1,51.6,9.3,10.3,0.884057971014493
"514",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,57.2,45.8,10,7.5,0.72463768115942
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,59.8,52.9,9.9,15.5,0.666666666666667
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,61.7,59.4,4.3,11.8,0.753623188405797
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,63.8,62.5,0.7,10.2,0.478260869565217
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.7,64.5,0.9,15.2,0.673913043478261
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,63.4,63.4,1.1,15,0.739130434782609
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,62.6,61.8,5.4,11.4,0.702898550724638
"521",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,65.8,59.4,7.8,9.2,0.855072463768116
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.9,63.4,6.3,9.7,1
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.2,65.1,4.6,15,0.855072463768116
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.8,60.1,9.4,7.6,0.463768115942029
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,66.7,59.2,9.8,7.8,0.557971014492754
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,64.3,61.6,9.9,7.8,0.72463768115942
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,65.4,58,9.9,9.9,0.746376811594203
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.9,63.7,8.8,13.3,0.811594202898551
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.7,66.3,5.9,13,0.492753623188406
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.7,67.4,4.2,11.4,0.384057971014493
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.9,66.1,8.2,9.5,0.420289855072464
"532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.9,58.5,9.9,6.5,0.579710144927536
"533",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,61.7,59.9,9.9,5.9,0.608695652173913
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,66,66,5.2,8.7,0.63768115942029
"535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.3,66.8,5.4,8.9,0.543478260869565
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.6,64.1,9.3,10.1,0.478260869565217
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.3,66.1,9.6,9,0.652173913043478
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.8,68.4,2.7,8.6,0.608695652173913
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,70.2,1.8,7.3,0.760869565217391
"540",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,70.8,69.6,4.4,8.2,0.876811594202899
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,63.7,61.5,9,8.9,0.760869565217391
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,64.3,62.7,8.4,5.6,0.608695652173913
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.3,67.7,5.8,7.1,0.5
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.3,66.8,3.9,5.7,0.565217391304348
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,69.4,67.9,4,5.5,0.77536231884058
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,71.6,70.3,4.2,7.6,0.86231884057971
"547",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,74.7,70.6,5.3,7.7,0.840579710144927
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,75.6,69.6,5.7,7.8,0.833333333333333
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,74,67.2,8.8,7.1,0.746376811594203
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.4,63.5,8.7,6,0.601449275362319
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,63,58,7.5,10.9,0.768115942028985
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.8,59.4,9.5,13.8,0.543478260869565
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,63.6,58,10,7.4,0.659420289855073
"554",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,61.8,59.2,10,7.3,0.630434782608696
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,69.2,66.9,10,8.5,0.77536231884058
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,65.1,65,6.9,11.1,0.528985507246377
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.1,57.7,9.6,15,0.521739130434783
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,63.9,57.3,10,4.2,0.58695652173913
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.8,57.5,7,16,0.688405797101449
"560",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.2,60.6,9.6,9.7,0.652173913043478
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.2,64.8,10,8.6,0.652173913043478
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,68.6,66.6,9.9,6.5,0.695652173913043
"563",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.5,66,9.1,5.8,0.847826086956522
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,66.7,2.9,6.3,0.789855072463768
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.7,67.2,2.5,7.9,0.623188405797101
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.4,59.9,9.5,11.8,0.471014492753623
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.5,64.2,10,7.8,0.688405797101449
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.2,62.8,7.8,11.3,0.565217391304348
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.1,63.5,8.2,6.5,0.717391304347826
"570",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.8,66,8.8,6,0.594202898550725
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.6,65.8,9.3,5.8,0.644927536231884
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,65.9,65.8,4.2,5.8,0.492753623188406
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,71,69.3,6.1,8.3,0.579710144927536
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.7,65.2,6.1,4.3,0.550724637681159
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.8,66.8,4.3,4,0.579710144927536
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,71.1,65.9,6.8,6.5,0.565217391304348
"577",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,68,60.8,9.1,5.2,0.572463768115942
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.6,65.6,8,8.8,0.536231884057971
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,71.8,70.9,5.6,12.2,0.550724637681159
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,72.8,68.1,6.3,9.7,0.427536231884058
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.9,65.6,9.8,5.9,0.572463768115942
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.5,69.8,6.4,10.6,0.521739130434783
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,72.3,70.9,6.3,12.4,0.673913043478261
"584",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,70,60.2,10,5.6,0.688405797101449
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.4,60,10,5.5,0.659420289855073
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,64.1,56.8,9.9,3.7,0.485507246376812
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,62.3,53.6,10,5,0.405797101449275
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62.7,56.4,10,8.5,0.521739130434783
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,62,58.3,9.9,8.6,0.550724637681159
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.7,50,10,10.6,0.681159420289855
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,58.7,45.2,10,5.3,0.471014492753623
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.4,62.2,9.6,13.4,0.391304347826087
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,68.1,66.4,6.9,14,0.601449275362319
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,69.6,68.6,6,13.6,0.507246376811594
"595",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,67.1,65.1,7.9,13,0.652173913043478
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,65.4,60.5,9.5,11.3,0.826086956521739
"597",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,63.1,57,10,7.5,0.550724637681159
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,61.1,56.3,9.7,9.9,0.594202898550725
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,63.6,53.9,10,7.9,0.63768115942029
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,65.3,59.7,10,8.3,0.688405797101449
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.5,63.4,9.5,8,0.753623188405797
"602",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,67.4,67.2,5.1,9,0.86231884057971
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,67.9,67.7,6.7,6.3,0.884057971014493
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,66.8,65.5,4.6,2.8,0.601449275362319
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,64.7,64.2,4.8,3.4,0.550724637681159
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.7,65.5,3.4,7.6,0.753623188405797
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,65.5,65.4,3.3,14.5,0.688405797101449
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,66.1,66.1,3.2,21.3,0.63768115942029
"609",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,63.9,63.8,3.4,29.6,0.623188405797101
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,61.3,61.3,2.8,27.5,0.673913043478261
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,62.6,62.6,2.1,17.2,0.659420289855073
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.3,64.3,3.7,9.6,0.623188405797101
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,64.2,63.7,2.8,4.2,0.623188405797101
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,65.9,65.3,2.6,3.4,0.753623188405797
